City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Massakory,TD,2021-08-15 18:40:35,12.996,15.7293,84.63,65,23,7.78
293,Sasebo,JP,2021-08-15 18:40:35,33.1592,129.7228,73.22,98,100,5.75
294,Male,MV,2021-08-15 18:37:42,4.1748,73.5089,84.15,74,40,13.8
295,Ardabil,IR,2021-08-15 18:35:53,38.2498,48.2933,62.15,45,0,9.22
296,Seymchan,RU,2021-08-15 18:40:36,62.8833,152.4333,47.01,81,63,2.55
297,Rodrigues Alves,BR,2021-08-15 18:40:36,-7.738,-72.6509,93.4,27,18,2.35
298,Tamluk,IN,2021-08-15 18:40:37,22.3,87.9167,87.78,88,100,6.15
299,Sao Sebastiao,BR,2021-08-15 18:40:38,-23.76,-45.4097,70.61,82,41,6.02
300,Tagusao,PH,2021-08-15 18:40:38,9.1924,117.8141,79.5,81,100,4.29
301,General Roca,AR,2021-08-15 18:40:38,-39.0333,-67.5833,57.6,15,100,8.52
302,Severo-Kurilsk,RU,2021-08-15 18:40:39,50.6789,156.125,54.05,92,32,12.48
303,Mogadishu,SO,2021-08-15 18:39:19,2.0371,45.3438,76.62,85,42,18.54
304,Kemijarvi,FI,2021-08-15 18:40:39,66.7131,27.4306,52.05,97,100,8.95
305,Anadyr,RU,2021-08-15 18:40:39,64.75,177.4833,45.1,93,0,2.24
306,Sovetskiy,RU,2021-08-15 18:40:40,61.3614,63.5842,59.92,70,0,5.03
307,Kirakira,SB,2021-08-15 18:40:40,-10.4544,161.9205,78.64,87,75,12.41
308,Port Blair,IN,2021-08-15 18:40:41,11.6667,92.75,79.11,89,100,14.85
309,Port Elizabeth,ZA,2021-08-15 18:40:41,-33.918,25.5701,61.11,82,0,8.05
310,Yairipok,IN,2021-08-15 18:40:41,24.6667,94.0667,71.58,98,100,0.98
311,Potiskum,NG,2021-08-15 18:40:42,11.7091,11.0694,78.3,78,100,4.9
312,Jaguarari,BR,2021-08-15 18:40:42,-10.2639,-40.1958,72.5,58,100,8.75
313,Tautira,PF,2021-08-15 18:40:43,-17.7333,-149.15,78.82,78,15,8.97
314,Okhotsk,RU,2021-08-15 18:40:43,59.3833,143.3,56.68,96,99,3.44
315,Seminole,US,2021-08-15 18:40:43,28.7086,-81.2081,91.49,69,20,5.99
316,Gamba,GA,2021-08-15 18:40:44,-2.65,10.0,74.7,86,67,9.01
317,Portland,US,2021-08-15 18:40:18,45.5234,-122.6762,93.2,52,20,3.44
318,Vilhena,BR,2021-08-15 18:40:44,-12.7406,-60.1458,89.82,27,0,4.61
319,Bubaque,GW,2021-08-15 18:40:45,11.2833,-15.8333,78.1,82,100,9.19
320,Burgos,ES,2021-08-15 18:40:45,42.3394,-3.7079,73.81,53,0,18.41
321,Talnakh,RU,2021-08-15 18:40:46,69.4865,88.3972,55.54,91,100,16.28
322,Airai,TL,2021-08-15 18:40:46,-8.9266,125.4092,57.61,90,35,3.62
323,Farafangana,MG,2021-08-15 18:40:47,-22.8167,47.8333,65.08,79,100,5.73
324,Gimli,CA,2021-08-15 18:37:06,50.6336,-96.9907,80.62,57,100,13.8
325,Bykovo,RU,2021-08-15 18:40:47,55.6361,38.0803,74.01,68,0,4.47
326,Ilorin,NG,2021-08-15 18:40:47,8.5,4.55,73.94,92,100,5.3
327,Altamont,US,2021-08-15 18:40:48,42.2068,-121.7372,91.78,33,90,1.01
328,Ambovombe,MG,2021-08-15 18:40:48,-25.1667,46.0833,63.57,68,25,16.82
329,Wieliczka,PL,2021-08-15 18:38:12,49.9874,20.0647,74.95,71,22,3.13
330,Kenai,US,2021-08-15 18:40:49,60.5544,-151.2583,62.02,65,1,8.05
331,Dingle,PH,2021-08-15 18:40:50,10.9995,122.6711,75.92,88,100,4.97
332,Hailar,CN,2021-08-15 18:40:51,49.2,119.7,56.75,79,0,3.94
333,Malayal,PH,2021-08-15 18:40:51,7.208,121.942,75.0,81,99,1.63
334,Chenghai,CN,2021-08-15 18:40:52,23.4632,116.768,78.71,89,20,0.0
335,Pangnirtung,CA,2021-08-15 18:40:52,66.1451,-65.7125,48.2,81,75,10.36
336,Zhigansk,RU,2021-08-15 18:40:53,66.7697,123.3711,47.14,71,100,6.04
337,Chacaltianguis,MX,2021-08-15 18:40:53,18.3333,-95.8333,88.7,61,24,5.14
338,Abnub,EG,2021-08-15 18:40:53,27.2696,31.1511,93.42,17,0,10.8
339,Vannes,FR,2021-08-15 18:40:54,47.8333,-2.5,65.28,70,35,14.94
340,Port Lincoln,AU,2021-08-15 18:40:54,-34.7333,135.8667,55.78,66,100,10.38
341,Paita,PE,2021-08-15 18:40:54,-5.0892,-81.1144,79.36,69,28,16.49
342,Robore,BO,2021-08-15 18:40:55,-18.3333,-59.75,91.49,35,0,0.0
343,Helensburgh,GB,2021-08-15 18:40:55,56.0061,-4.7265,61.38,82,100,9.44
344,Bali,ID,2021-08-15 18:40:56,-8.5,115.0,77.97,92,70,5.35
345,Macamic,CA,2021-08-15 18:40:56,48.7502,-78.9996,71.83,39,100,12.33
346,Muros,ES,2021-08-15 18:40:56,42.7762,-9.0603,71.83,66,0,12.5
347,Nushki,PK,2021-08-15 18:40:57,29.5542,66.0215,81.93,11,0,3.71
348,Sulangan,PH,2021-08-15 18:40:57,11.1373,123.7228,83.08,74,95,5.79
349,Uvalde,US,2021-08-15 18:40:57,29.3669,-99.767,93.31,54,40,0.0
350,Toamasina,MG,2021-08-15 18:40:58,-18.1667,49.3833,64.4,94,75,4.61
351,Honiara,SB,2021-08-15 18:39:31,-9.4333,159.95,76.64,90,97,7.27
352,Lazaro Cardenas,MX,2021-08-15 18:40:59,17.9583,-102.2,87.31,66,30,5.48
353,Nouakchott,MR,2021-08-15 18:41:00,18.0858,-15.9785,82.33,81,51,13.42
354,Pouembout,NC,2021-08-15 18:41:00,-21.1333,164.9,64.11,77,55,4.43
355,Oistins,BB,2021-08-15 18:41:01,13.0667,-59.5333,87.89,66,40,12.66
356,Almeirim,BR,2021-08-15 18:41:01,-1.5233,-52.5817,90.25,48,24,2.77
357,Itamaraca,BR,2021-08-15 18:38:08,-7.7478,-34.8256,79.48,70,44,13.51
358,Necochea,AR,2021-08-15 18:38:58,-38.5473,-58.7368,65.03,44,100,8.32
359,Sao Felix Do Xingu,BR,2021-08-15 18:41:02,-6.6447,-51.995,99.61,17,31,3.24
360,Coquimbo,CL,2021-08-15 18:41:02,-29.9533,-71.3436,58.73,67,40,9.22
361,Manzanillo,CU,2021-08-15 18:41:03,20.3433,-77.1167,89.78,54,100,7.81
362,Srednekolymsk,RU,2021-08-15 18:41:03,67.45,153.6833,43.27,69,100,3.51
363,Prince Rupert,CA,2021-08-15 18:41:03,54.3161,-130.3201,59.09,79,90,8.05
364,Palamos,ES,2021-08-15 18:37:20,41.8484,3.1291,84.09,89,1,1.48
365,Shimoda,JP,2021-08-15 18:41:04,34.6667,138.95,71.69,93,100,14.47
366,Yaguajay,CU,2021-08-15 18:41:04,22.3272,-79.2378,87.03,66,98,9.51
367,Hastings,GB,2021-08-15 18:41:05,50.8552,0.5729,66.88,80,86,17.94
368,Monrovia,LR,2021-08-15 18:41:05,6.3005,-10.7969,76.8,74,89,7.76
369,Deputatskiy,RU,2021-08-15 18:41:05,69.3,139.9,37.81,91,100,2.93
370,Orlik,RU,2021-08-15 18:41:06,52.5178,99.825,56.73,97,100,3.2
371,Aldan,RU,2021-08-15 18:41:06,58.6031,125.3894,61.2,67,20,7.92
372,Mahibadhoo,MV,2021-08-15 18:41:07,3.7833,72.9667,82.58,70,55,15.86
373,Itoman,JP,2021-08-15 18:41:07,26.1247,127.6694,80.98,89,20,8.05
374,Mnogovershinnyy,RU,2021-08-15 18:41:07,53.9353,139.9242,58.03,78,0,4.74
375,Dunedin,NZ,2021-08-15 18:41:08,-45.8742,170.5036,52.81,46,55,5.99
376,Mount Gambier,AU,2021-08-15 18:36:17,-37.8333,140.7667,49.91,93,40,13.8
377,Manokwari,ID,2021-08-15 18:41:10,-0.8667,134.0833,78.82,74,46,2.95
378,Tucumcari,US,2021-08-15 18:41:10,35.1717,-103.725,83.95,50,40,9.22
379,Elk City,US,2021-08-15 18:41:11,35.412,-99.4043,84.69,54,40,0.0
380,Henties Bay,NA,2021-08-15 18:41:11,-22.116,14.2845,56.86,91,17,1.52
381,Pisco,PE,2021-08-15 18:41:12,-13.7,-76.2167,66.02,77,20,9.22
382,Sept-Iles,CA,2021-08-15 18:41:12,50.2001,-66.3821,73.83,61,75,7.0
383,Mirnyy,RU,2021-08-15 18:41:13,62.5353,113.9611,57.04,98,100,6.13
384,Hami,CN,2021-08-15 18:41:13,42.8,93.45,80.31,32,100,5.46
385,Jackson,US,2021-08-15 18:39:27,42.4165,-122.8345,84.07,48,40,3.44
386,Abonnema,NG,2021-08-15 18:41:14,4.7084,6.7931,77.58,81,100,8.03
387,Regina,CA,2021-08-15 18:37:00,50.4501,-104.6178,86.0,27,90,2.3
388,Jambi,ID,2021-08-15 18:41:14,-1.6,103.6167,73.44,98,93,2.82
389,Nisia Floresta,BR,2021-08-15 18:41:15,-6.0911,-35.2086,85.01,65,35,17.69
390,Tshikapa,CD,2021-08-15 18:41:15,-6.4167,20.8,88.39,25,100,1.07
391,Zhuhai,CN,2021-08-15 18:41:16,22.2769,113.5678,82.71,94,40,5.75
392,Sompeta,IN,2021-08-15 18:41:16,18.9333,84.6,82.78,81,39,3.51
393,Tori,EE,2021-08-15 18:41:16,58.4825,24.8152,59.83,85,20,12.77
394,Cobija,BO,2021-08-15 18:41:17,-11.0267,-68.7692,98.38,21,100,1.92
395,Dzhebariki-Khaya,RU,2021-08-15 18:41:17,62.2167,135.8,58.73,96,100,3.44
396,Sandpoint,US,2021-08-15 18:41:18,48.2766,-116.5533,86.14,28,1,3.44
397,Manono,CD,2021-08-15 18:41:18,-7.3,27.4167,80.33,24,2,7.38
398,Susanville,US,2021-08-15 18:40:28,40.4163,-120.653,92.08,22,1,4.61
399,Azoyu,MX,2021-08-15 18:41:19,16.7167,-98.7333,88.2,59,100,6.26
400,Gobabis,NA,2021-08-15 18:41:19,-22.45,18.9667,63.97,24,1,11.99
401,Rundu,NA,2021-08-15 18:41:19,-17.9333,19.7667,66.85,26,0,7.0
402,Sena Madureira,BR,2021-08-15 18:41:20,-9.0656,-68.6569,100.67,21,4,1.23
403,Haines Junction,CA,2021-08-15 18:41:20,60.7522,-137.5108,49.95,76,100,9.22
404,Chumphon,TH,2021-08-15 18:41:21,10.3333,98.8333,70.81,96,100,0.81
405,Beloha,MG,2021-08-15 18:40:18,-25.1667,45.05,61.18,72,4,12.97
406,Stornoway,GB,2021-08-15 18:41:21,58.2093,-6.3865,57.16,82,75,12.66
407,Kroya,ID,2021-08-15 18:41:22,-7.6331,109.2461,75.74,91,79,5.82
408,Tanuku,IN,2021-08-15 18:41:22,16.75,81.7,76.32,94,100,10.18
409,Hovd,MN,2021-08-15 18:41:23,48.0056,91.6419,64.31,61,100,6.29
410,Salinopolis,BR,2021-08-15 18:41:23,-0.6136,-47.3561,81.66,78,43,7.52
411,Hobyo,SO,2021-08-15 18:41:23,5.3505,48.5268,77.45,83,40,26.11
412,Busayra,JO,2021-08-15 18:41:24,30.7376,35.6078,73.02,42,0,6.33
413,San Quintin,MX,2021-08-15 18:41:24,30.4833,-115.95,76.28,70,0,12.44
414,Clyde River,CA,2021-08-15 18:41:00,70.4692,-68.5914,44.83,93,75,2.3
415,Cotonou,BJ,2021-08-15 18:41:25,6.3654,2.4183,78.78,83,20,13.8
416,Astrea,CO,2021-08-15 18:41:25,9.4983,-73.9759,89.78,54,60,3.96
417,Fengzhen,CN,2021-08-15 18:41:25,40.4394,113.1536,60.62,91,15,4.41
418,Ahuimanu,US,2021-08-15 18:41:26,21.4447,-157.8378,82.11,66,20,12.66
419,Aripuana,BR,2021-08-15 18:41:26,-9.1667,-60.6333,99.86,20,9,1.9
420,Carutapera,BR,2021-08-15 18:41:27,-1.195,-46.02,80.24,82,30,8.01
421,Pandan,PH,2021-08-15 18:41:27,14.0453,124.1694,78.06,84,96,1.59
422,Beipiao,CN,2021-08-15 18:41:27,41.7919,120.7792,64.24,85,100,3.04
423,Mitsamiouli,KM,2021-08-15 18:41:28,-11.3847,43.2844,77.49,73,17,8.57
424,Padang,ID,2021-08-15 18:41:28,-0.9492,100.3543,77.23,88,100,4.14
425,Severomuysk,RU,2021-08-15 18:41:29,56.1481,113.4267,50.72,76,94,4.5
426,Kyaikkami,MM,2021-08-15 18:41:29,16.08,97.5675,79.12,86,100,16.13
427,Ostrovnoy,RU,2021-08-15 18:41:30,68.0531,39.5131,54.25,93,100,5.3
428,Naze,JP,2021-08-15 18:41:30,28.3667,129.4833,78.03,86,100,11.32
429,Tuatapere,NZ,2021-08-15 18:41:30,-46.1333,167.6833,51.82,80,100,6.82
430,Aykhal,RU,2021-08-15 18:41:31,66.0,111.5,50.63,87,100,4.0
431,Alofi,NU,2021-08-15 18:39:55,-19.0595,-169.9187,69.69,83,99,12.66
432,Umm Lajj,SA,2021-08-15 18:41:31,25.0213,37.2685,90.07,50,1,9.01
433,Puerto Lempira,HN,2021-08-15 18:41:32,15.2667,-83.7667,89.74,70,20,6.91
434,Fukue,JP,2021-08-15 18:41:32,32.6881,128.8419,72.43,96,100,11.68
435,Kurilsk,RU,2021-08-15 18:41:33,45.2333,147.8833,50.68,89,28,6.24
436,Amahai,ID,2021-08-15 18:41:34,-3.3333,128.9167,76.37,86,56,1.99
437,Araouane,ML,2021-08-15 18:41:34,18.9048,-3.5265,100.11,24,73,6.62
438,Gornopravdinsk,RU,2021-08-15 18:41:35,60.05,69.9,58.87,75,91,4.7
439,Havoysund,NO,2021-08-15 18:41:35,70.9963,24.6622,45.48,80,100,10.49
440,Forssa,FI,2021-08-15 18:41:36,60.8146,23.6215,57.9,97,99,5.77
441,Buraydah,SA,2021-08-15 18:41:36,26.326,43.975,100.85,15,0,11.97
442,Panorama,GR,2021-08-15 18:41:36,40.5878,23.0315,79.14,63,0,1.01
443,Sola,VU,2021-08-15 18:41:37,-13.8833,167.55,75.87,94,75,6.91
444,Ferrol,ES,2021-08-15 18:41:37,43.4832,-8.2369,70.05,82,0,11.1
445,Toppenish,US,2021-08-15 18:41:38,46.3774,-120.3087,98.02,31,39,1.01
446,Guerrero Negro,MX,2021-08-15 18:41:38,27.9769,-114.0611,79.77,57,11,14.23
447,Nacala,MZ,2021-08-15 18:41:38,-14.5428,40.6728,71.62,73,0,12.5
448,Ternate,ID,2021-08-15 18:41:39,0.8,127.4,79.3,80,34,2.53
449,Vysokogornyy,RU,2021-08-15 18:41:39,50.1167,139.15,53.29,94,16,2.13
450,Whitianga,NZ,2021-08-15 18:41:39,-36.8333,175.7,47.01,75,100,6.02
451,Severodvinsk,RU,2021-08-15 18:41:11,64.5635,39.8302,59.11,92,74,11.14
452,Tazovskiy,RU,2021-08-15 18:41:40,67.4667,78.7,48.36,89,93,18.32
453,Buckeye,US,2021-08-15 18:39:48,33.3703,-112.5838,98.19,51,67,6.91
454,Marandahalli,IN,2021-08-15 18:41:40,12.4,78.0,74.93,74,99,8.79
455,Am Timan,TD,2021-08-15 18:41:41,11.0297,20.2827,77.02,82,97,1.34
456,Dubbo,AU,2021-08-15 18:41:41,-32.25,148.6167,33.93,93,0,2.3
457,Colonial Heights,US,2021-08-15 18:41:42,37.268,-77.4073,87.06,71,40,0.0
458,Yulara,AU,2021-08-15 18:41:42,-25.2406,130.9889,57.04,33,5,8.05
459,Mildura,AU,2021-08-15 18:41:43,-34.2,142.15,47.07,75,0,3.44
460,Pemberton,CA,2021-08-15 18:41:43,50.3164,-122.8027,78.49,37,100,7.11
461,Chabahar,IR,2021-08-15 18:41:43,25.2919,60.643,80.11,82,94,15.7
462,Pareora,NZ,2021-08-15 18:41:44,-44.4871,171.2132,44.29,72,81,7.31
463,Lafiagi,NG,2021-08-15 18:41:44,8.8667,5.4167,75.34,92,100,4.45
464,Burriana,ES,2021-08-15 18:41:44,39.889,-0.085,88.66,69,86,6.11
465,Ende,ID,2021-08-15 18:41:15,-8.8432,121.6623,74.61,79,4,3.04
466,Juan Lacaze,UY,2021-08-15 18:41:45,-34.4342,-57.4381,50.07,75,10,5.68
467,Simao,CN,2021-08-15 18:40:36,22.7886,100.9748,67.19,100,100,3.49
468,Lahij,YE,2021-08-15 18:41:45,13.1667,44.5833,90.48,38,97,3.24
469,Caravelas,BR,2021-08-15 18:41:46,-17.7125,-39.2481,74.93,66,1,6.73
470,Key Largo,US,2021-08-15 18:41:46,25.0865,-80.4473,86.0,1,100,12.3
471,Quatre Cocos,MU,2021-08-15 18:41:01,-20.2078,57.7625,66.31,67,100,14.43
472,Isangel,VU,2021-08-15 18:41:47,-19.55,169.2667,59.11,94,40,2.3
473,Buala,SB,2021-08-15 18:41:47,-8.145,159.5921,79.86,82,79,7.54
474,Sistranda,NO,2021-08-15 18:41:48,63.7256,8.834,55.36,85,100,2.17
475,Lomitas,HN,2021-08-15 18:41:48,15.1,-87.2167,86.92,58,40,6.91
476,Coahuayana,MX,2021-08-15 18:41:48,18.7333,-103.6833,89.08,54,57,5.97
477,Longonjo,AO,2021-08-15 18:41:49,-12.9067,15.2533,71.06,22,24,3.04
478,Tiznit,MA,2021-08-15 18:41:49,29.5833,-9.5,96.01,13,29,0.54
479,Alice Springs,AU,2021-08-15 18:41:49,-23.7,133.8833,47.75,40,0,0.0
480,Wakkanai,JP,2021-08-15 18:41:50,45.4094,141.6739,60.01,81,14,3.51
481,Iwanai,JP,2021-08-15 18:41:50,42.9744,140.5089,60.4,89,100,5.1
482,Plainview,US,2021-08-15 18:38:47,40.7765,-73.4673,85.33,52,1,4.0
483,Bacungan,PH,2021-08-15 18:41:51,9.9106,118.7022,79.43,81,100,3.11
484,Vallenar,CL,2021-08-15 18:41:51,-28.5708,-70.7581,74.41,22,100,5.64
485,Palembang,ID,2021-08-15 18:41:51,-2.9167,104.7458,74.79,96,100,3.15
486,Uruzgan,AF,2021-08-15 18:41:52,32.8333,66.0,73.27,15,0,1.7
487,Raudeberg,NO,2021-08-15 18:41:52,61.9875,5.1352,55.87,94,100,4.83
488,Bam,IR,2021-08-15 18:41:53,29.106,58.357,90.84,12,4,7.92
489,Duluth,US,2021-08-15 18:41:25,46.7833,-92.1066,89.04,33,1,11.99
490,Glendive,US,2021-08-15 18:41:53,47.1053,-104.7125,97.43,10,0,12.41
491,Almunecar,ES,2021-08-15 18:41:53,36.7339,-3.6907,108.52,64,90,6.96
492,Lovington,US,2021-08-15 18:41:54,32.944,-103.3485,80.33,53,24,8.84
493,Maxixe,MZ,2021-08-15 18:41:54,-23.8597,35.3472,66.02,77,75,0.0
494,Boysun,UZ,2021-08-15 18:41:55,38.2061,67.1986,67.66,30,0,5.19
495,Roma,US,2021-08-15 18:38:53,43.2128,-75.4557,77.38,48,1,3.44
496,Dicabisagan,PH,2021-08-15 18:40:45,17.0818,122.4157,77.25,87,97,3.36
497,Zaysan,KZ,2021-08-15 18:41:55,47.4667,84.8667,60.4,59,100,5.32
498,Christchurch,NZ,2021-08-15 18:41:05,-43.5333,172.6333,46.47,100,18,1.14
499,Kununurra,AU,2021-08-15 18:41:56,-15.7667,128.7333,80.58,26,75,8.05
500,Srandakan,ID,2021-08-15 18:41:56,-7.9386,110.2506,74.97,91,37,6.8
501,Qandala,SO,2021-08-15 18:41:58,11.472,49.8728,91.45,48,25,11.45
502,Pacocha,PE,2021-08-15 18:41:58,-17.5833,-71.3333,63.57,71,37,8.75
503,Balabac,PH,2021-08-15 18:41:59,7.9868,117.0645,81.14,80,92,9.51
504,La Rioja,ES,2021-08-15 18:42:00,42.25,-2.5,81.05,74,0,5.26
505,Taltal,CL,2021-08-15 18:42:00,-25.4,-70.4833,62.69,64,29,4.07
506,Vilyuysk,RU,2021-08-15 18:42:01,63.7553,121.6247,51.35,85,100,3.91
507,Lesnikovo,RU,2021-08-15 18:42:01,55.2822,65.3175,68.13,58,100,6.6
508,Bachaquero,VE,2021-08-15 18:42:02,9.9694,-71.1494,87.46,63,16,7.67
509,Westport,US,2021-08-15 18:42:02,41.1415,-73.3579,85.05,53,1,1.99
510,Gorontalo,ID,2021-08-15 18:42:02,0.5412,123.0595,73.36,95,74,3.22
511,Floro,NO,2021-08-15 18:42:03,61.5996,5.0328,56.1,94,75,4.61
512,Mae Tha,TH,2021-08-15 18:42:03,18.4646,99.1403,73.99,98,100,1.92
513,Nome,US,2021-08-15 18:42:04,64.5011,-165.4064,48.27,93,75,0.0
514,Turan,VN,2021-08-15 18:42:04,16.0678,108.2208,82.38,78,20,1.14
515,Sorong,ID,2021-08-15 18:41:06,-0.8833,131.25,76.82,85,100,2.55
516,Nagato,JP,2021-08-15 18:42:06,34.3833,131.2,75.11,88,100,6.96
517,Constitucion,CL,2021-08-15 18:42:06,-35.3333,-72.4167,52.61,81,100,13.91
518,Nemuro,JP,2021-08-15 18:42:07,43.3236,145.575,55.38,86,3,7.43
519,Puerto Escondido,MX,2021-08-15 18:42:07,15.85,-97.0667,87.06,66,100,8.48
520,Richards Bay,ZA,2021-08-15 18:42:08,-28.783,32.0377,64.09,79,17,7.7
521,Wamba,NG,2021-08-15 18:42:08,8.9333,8.6,72.79,95,96,2.33
522,Karratha,AU,2021-08-15 18:42:09,-20.7377,116.8463,72.75,55,69,13.51
523,Cedar Lake,US,2021-08-15 18:42:10,41.3648,-87.4411,81.82,48,0,9.6
524,Gari,RU,2021-08-15 18:42:10,59.4307,62.3497,64.36,64,100,3.6
525,Najran,SA,2021-08-15 18:42:11,17.4924,44.1277,90.25,16,81,6.35
526,Mount Isa,AU,2021-08-15 18:42:11,-20.7333,139.5,67.77,30,0,12.66
527,Avera,US,2021-08-15 18:42:11,33.194,-82.5271,89.91,57,100,7.83
528,Tombouctou,ML,2021-08-15 18:42:12,20.0,-3.0,101.28,20,42,8.97
529,Sechura,PE,2021-08-15 18:42:12,-5.5569,-80.8222,75.78,54,98,12.59
530,Ayan,RU,2021-08-15 18:41:52,56.45,138.1667,63.57,79,23,3.76
531,Vila Velha,BR,2021-08-15 18:42:14,-20.3297,-40.2925,73.35,78,40,11.5
532,Beringovskiy,RU,2021-08-15 18:42:15,63.05,179.3167,45.82,95,100,10.36
533,Aquiraz,BR,2021-08-15 18:42:15,-3.9014,-38.3911,86.09,67,76,13.04
534,San Jose,US,2021-08-15 18:41:16,37.3394,-121.895,90.52,55,20,3.44
535,Komsomolskiy,UZ,2021-08-15 18:42:16,40.4272,71.7189,75.92,27,0,16.11
536,Porto-Vecchio,FR,2021-08-15 18:41:29,41.591,9.2795,83.86,61,0,11.5
537,Groningen,NL,2021-08-15 18:42:17,53.25,6.75,68.22,79,0,8.05
538,Port Angeles,US,2021-08-15 18:42:18,48.1181,-123.4307,73.51,86,90,5.75
539,Eureka,US,2021-08-15 18:42:18,40.8021,-124.1637,70.2,82,68,8.99
540,Flinders,AU,2021-08-15 18:42:19,-34.5833,150.8552,58.17,46,0,5.99
541,Leshukonskoye,RU,2021-08-15 18:42:19,64.8989,45.7622,57.61,94,100,11.3
542,Nalut,LY,2021-08-15 18:42:20,30.3333,10.85,88.18,19,2,9.24
543,Tamasopo,MX,2021-08-15 18:42:20,21.9333,-99.4833,83.93,39,12,9.19
544,Dzilam Gonzalez,MX,2021-08-15 18:42:21,21.2833,-88.9333,89.69,53,99,8.08
545,Zwedru,LR,2021-08-15 18:42:22,6.0667,-8.1281,75.58,72,92,3.42
546,Kyzyl-Suu,KG,2021-08-15 18:42:22,42.3414,78.0056,50.47,78,71,2.91
547,Dzaoudzi,YT,2021-08-15 18:42:22,-12.7887,45.2699,75.09,78,0,4.61
548,Sao Joao Da Barra,BR,2021-08-15 18:42:23,-21.6403,-41.0511,75.29,75,87,10.02
549,Ilam,NP,2021-08-15 18:42:23,26.9167,87.9167,70.23,92,100,1.54
550,Iwaki,JP,2021-08-15 18:42:24,37.05,140.8833,67.77,92,100,7.65
551,Faenza,IT,2021-08-15 18:42:24,44.2857,11.8833,89.19,51,0,1.01
552,Kumluca,TR,2021-08-15 18:41:01,36.3703,30.2869,84.27,42,0,7.05
553,Yar-Sale,RU,2021-08-15 18:42:25,66.8333,70.8333,52.66,76,100,19.6
554,Dale,US,2021-08-15 18:42:25,38.1689,-86.99,81.9,78,90,4.61
555,Borba,BR,2021-08-15 18:42:26,-4.3878,-59.5939,92.35,41,66,0.83
556,Stonewall,CA,2021-08-15 18:42:26,50.1344,-97.3268,94.98,14,100,12.39
557,Berdigestyakh,RU,2021-08-15 18:42:27,62.0989,126.6992,60.39,95,53,1.92
558,Calvia,ES,2021-08-15 18:42:27,39.5657,2.5062,86.9,46,7,6.69
559,Shakawe,BW,2021-08-15 18:42:27,-18.3667,21.85,65.55,28,0,6.35
560,La Ronge,CA,2021-08-15 18:42:28,55.1001,-105.2842,77.22,31,75,11.5
